"Lambda,Intensity"
"8.102e+02,0.000e+00"
"8.102e+02,0.000e+00"
"8.103e+02,0.000e+00"
"8.103e+02,0.000e+00"
"8.103e+02,0.000e+00"
"8.103e+02,0.000e+00"
"8.103e+02,0.000e+00"
"8.104e+02,0.000e+00"
"8.104e+02,0.000e+00"
"8.104e+02,0.000e+00"
"8.104e+02,0.000e+00"
"8.104e+02,0.000e+00"
"8.105e+02,0.000e+00"
"8.105e+02,0.000e+00"
"8.105e+02,0.000e+00"
"8.105e+02,0.000e+00"
"8.105e+02 4.941e-324"
"8.106e+02 6.151e-321"
"8.106e+02 1.323e-317"
"8.106e+02 2.732e-314"
"8.106e+02 5.414e-311"
"8.106e+02 1.030e-307"
"8.107e+02 1.882e-304"
"8.107e+02 3.300e-301"
"8.107e+02 5.555e-298"
"8.107e+02 8.977e-295"
"8.107e+02 1.393e-291"
"8.108e+02 2.074e-288"
"8.108e+02 2.966e-285"
"8.108e+02 4.072e-282"
"8.108e+02 5.365e-279"
"8.108e+02 6.788e-276"
"8.109e+02 8.244e-273"
"8.109e+02 9.611e-270"
"8.109e+02 1.076e-266"
"8.109e+02 1.156e-263"
"8.109e+02 1.192e-260"
"8.110e+02 1.181e-257"
"8.110e+02 1.123e-254"
"8.110e+02 1.025e-251"
"8.110e+02 8.977e-249"
"8.110e+02 7.551e-246"
"8.111e+02 6.097e-243"
"8.111e+02 4.726e-240"
"8.111e+02 3.517e-237"
"8.111e+02 2.513e-234"
"8.111e+02 1.724e-231"
"8.112e+02 1.135e-228"
"8.112e+02 7.173e-226"
"8.112e+02 4.353e-223"
"8.112e+02 2.536e-220"
"8.112e+02 1.418e-217"
"8.113e+02 7.614e-215"
"8.113e+02 3.924e-212"
"8.113e+02 1.942e-209"
"8.113e+02 9.223e-207"
"8.113e+02 4.206e-204"
"8.114e+02 1.841e-201"
"8.114e+02 7.739e-199"
"8.114e+02 3.122e-196"
"8.114e+02 1.209e-193"
"8.114e+02 4.497e-191"
"8.115e+02 1.605e-188"
"8.115e+02 5.501e-186"
"8.115e+02 1.810e-183"
"8.115e+02 5.717e-181"
"8.115e+02 1.733e-178"
"8.116e+02 5.045e-176"
"8.116e+02 1.410e-173"
"8.116e+02 3.782e-171"
"8.116e+02 9.741e-169"
"8.116e+02 2.408e-166"
"8.117e+02 5.716e-164"
"8.117e+02 1.303e-161"
"8.117e+02 2.849e-159"
"8.117e+02 5.984e-157"
"8.117e+02 1.206e-154"
"8.118e+02 2.335e-152"
"8.118e+02 4.338e-150"
"8.118e+02 7.739e-148"
"8.118e+02 1.325e-145"
"8.118e+02 2.179e-143"
"8.119e+02 3.438e-141"
"8.119e+02 5.210e-139"
"8.119e+02 7.578e-137"
"8.119e+02 1.058e-134"
"8.119e+02 1.419e-132"
"8.120e+02 1.826e-130"
"8.120e+02 2.256e-128"
"8.120e+02 2.675e-126"
"8.120e+02 3.046e-124"
"8.120e+02 3.330e-122"
"8.121e+02 3.495e-120"
"8.121e+02 3.521e-118"
"8.121e+02 3.406e-116"
"8.121e+02 3.163e-114"
"8.121e+02 2.819e-112"
"8.122e+02 2.413e-110"
"8.122e+02 1.982e-108"
"8.122e+02 1.563e-106"
"8.122e+02 1.184e-104"
"8.122e+02 8.607e-103"
"8.123e+02 6.006e-101"
"8.123e+02,4.024e-99"
"8.123e+02,2.589e-97"
"8.123e+02,1.598e-95"
"8.123e+02,9.476e-94"
"8.124e+02,5.393e-92"
"8.124e+02,2.947e-90"
"8.124e+02,1.546e-88"
"8.124e+02,7.784e-87"
"8.124e+02,3.764e-85"
"8.125e+02,1.747e-83"
"8.125e+02,7.784e-82"
"8.125e+02,3.330e-80"
"8.125e+02,1.368e-78"
"8.125e+02,5.393e-77"
"8.126e+02,2.041e-75"
"8.126e+02,7.419e-74"
"8.126e+02,2.588e-72"
"8.126e+02,8.670e-71"
"8.126e+02,2.788e-69"
"8.127e+02,8.608e-68"
"8.127e+02,2.552e-66"
"8.127e+02,7.261e-65"
"8.127e+02,1.984e-63"
"8.127e+02,5.204e-62"
"8.128e+02,1.310e-60"
"8.128e+02,3.168e-59"
"8.128e+02,7.354e-58"
"8.128e+02,1.639e-56"
"8.128e+02,3.507e-55"
"8.129e+02,7.203e-54"
"8.129e+02,1.421e-52"
"8.129e+02,2.690e-51"
"8.129e+02,4.890e-50"
"8.129e+02,8.536e-49"
"8.130e+02,1.430e-47"
"8.130e+02,2.302e-46"
"8.130e+02,3.555e-45"
"8.130e+02,5.273e-44"
"8.130e+02,7.510e-43"
"8.131e+02,1.027e-41"
"8.131e+02,1.348e-40"
"8.131e+02,1.699e-39"
"8.131e+02,2.056e-38"
"8.131e+02,2.390e-37"
"8.132e+02,2.666e-36"
"8.132e+02,2.856e-35"
"8.132e+02,2.938e-34"
"8.132e+02,2.902e-33"
"8.132e+02,2.752e-32"
"8.133e+02,2.507e-31"
"8.133e+02,2.192e-30"
"8.133e+02,1.841e-29"
"8.133e+02,1.484e-28"
"8.133e+02,1.149e-27"
"8.134e+02,8.544e-27"
"8.134e+02,6.100e-26"
"8.134e+02,4.183e-25"
"8.134e+02,2.754e-24"
"8.134e+02,1.741e-23"
"8.135e+02,1.058e-22"
"8.135e+02,6.168e-22"
"8.135e+02,3.455e-21"
"8.135e+02,1.858e-20"
"8.135e+02,9.601e-20"
"8.136e+02,4.765e-19"
"8.136e+02,2.271e-18"
"8.136e+02,1.040e-17"
"8.136e+02,4.572e-17"
"8.136e+02,1.932e-16"
"8.137e+02,7.838e-16"
"8.137e+02,3.056e-15"
"8.137e+02,1.145e-14"
"8.137e+02,4.119e-14"
"8.137e+02,1.424e-13"
"8.138e+02,4.731e-13"
"8.138e+02,1.510e-12"
"8.138e+02,4.633e-12"
"8.138e+02,1.366e-11"
"8.138e+02,3.872e-11"
"8.139e+02,1.055e-10"
"8.139e+02,2.762e-10"
"8.139e+02,6.955e-10"
"8.139e+02,1.684e-09"
"8.139e+02,3.921e-09"
"8.140e+02,8.782e-09"
"8.140e+02,1.892e-08"
"8.140e+02,3.923e-08"
"8.140e+02,7.829e-08"
"8.140e+02,1.504e-07"
"8.141e+02,2.782e-07"
"8.141e+02,4.957e-07"
"8.141e+02,8.510e-07"
"8.141e+02,1.408e-06"
"8.141e+02,2.248e-06"
"8.142e+02,3.463e-06"
"8.142e+02,5.150e-06"
"8.142e+02,7.401e-06"
"8.142e+02,1.029e-05"
"8.142e+02,1.383e-05"
"8.143e+02,1.803e-05"
"8.143e+02,2.280e-05"
"8.143e+02,2.801e-05"
"8.143e+02,3.347e-05"
"8.143e+02,3.900e-05"
"8.144e+02,4.437e-05"
"8.144e+02,4.942e-05"
"8.144e+02,5.398e-05"
"8.144e+02,5.799e-05"
"8.144e+02,6.140e-05"
"8.145e+02,6.424e-05"
"8.145e+02,6.657e-05"
"8.145e+02,6.846e-05"
"8.145e+02,7.001e-05"
"8.145e+02,7.131e-05"
"8.146e+02,7.242e-05"
"8.146e+02,7.341e-05"
"8.146e+02,7.433e-05"
"8.146e+02,7.521e-05"
"8.146e+02,7.607e-05"
"8.147e+02,7.693e-05"
"8.147e+02,7.779e-05"
"8.147e+02,7.865e-05"
"8.147e+02,7.953e-05"
"8.147e+02,8.043e-05"
"8.148e+02,8.134e-05"
"8.148e+02,8.226e-05"
"8.148e+02,8.320e-05"
"8.148e+02,8.416e-05"
"8.148e+02,8.513e-05"
"8.149e+02,8.612e-05"
"8.149e+02,8.712e-05"
"8.149e+02,8.815e-05"
"8.149e+02,8.919e-05"
"8.149e+02,9.025e-05"
"8.150e+02,9.133e-05"
"8.150e+02,9.243e-05"
"8.150e+02,9.355e-05"
"8.150e+02,9.469e-05"
"8.150e+02,9.585e-05"
"8.151e+02,9.703e-05"
"8.151e+02,9.824e-05"
"8.151e+02,9.947e-05"
"8.151e+02,1.007e-04"
"8.151e+02,1.020e-04"
"8.152e+02,1.034e-04"
"8.152e+02,1.048e-04"
"8.152e+02,1.063e-04"
"8.152e+02,1.079e-04"
"8.152e+02,1.098e-04"
"8.153e+02,1.120e-04"
"8.153e+02,1.146e-04"
"8.153e+02,1.179e-04"
"8.153e+02,1.219e-04"
"8.153e+02,1.270e-04"
"8.154e+02,1.332e-04"
"8.154e+02,1.408e-04"
"8.154e+02,1.497e-04"
"8.154e+02,1.599e-04"
"8.154e+02,1.714e-04"
"8.155e+02,1.836e-04"
"8.155e+02,1.964e-04"
"8.155e+02,2.094e-04"
"8.155e+02,2.220e-04"
"8.155e+02,2.340e-04"
"8.156e+02,2.450e-04"
"8.156e+02,2.549e-04"
"8.156e+02,2.637e-04"
"8.156e+02,2.714e-04"
"8.156e+02,2.781e-04"
"8.157e+02,2.841e-04"
"8.157e+02,2.894e-04"
"8.157e+02,2.942e-04"
"8.157e+02,2.988e-04"
"8.157e+02,3.031e-04"
"8.158e+02,3.074e-04"
"8.158e+02,3.117e-04"
"8.158e+02,3.160e-04"
"8.158e+02,3.203e-04"
"8.158e+02,3.247e-04"
"8.159e+02,3.292e-04"
"8.159e+02,3.338e-04"
"8.159e+02,3.385e-04"
"8.159e+02,3.433e-04"
"8.159e+02,3.482e-04"
"8.160e+02,3.533e-04"
"8.160e+02,3.584e-04"
"8.160e+02,3.636e-04"
"8.160e+02,3.690e-04"
"8.160e+02,3.745e-04"
"8.161e+02,3.801e-04"
"8.161e+02,3.858e-04"
"8.161e+02,3.917e-04"
"8.161e+02,3.978e-04"
"8.161e+02,4.039e-04"
"8.162e+02,4.103e-04"
"8.162e+02,4.168e-04"
"8.162e+02,4.234e-04"
"8.162e+02,4.302e-04"
"8.162e+02,4.372e-04"
"8.163e+02,4.444e-04"
"8.163e+02,4.517e-04"
"8.163e+02,4.593e-04"
"8.163e+02,4.670e-04"
"8.163e+02,4.750e-04"
"8.164e+02,4.832e-04"
"8.164e+02,4.916e-04"
"8.164e+02,5.002e-04"
"8.164e+02,5.091e-04"
"8.164e+02,5.182e-04"
"8.165e+02,5.276e-04"
"8.165e+02,5.372e-04"
"8.165e+02,5.472e-04"
"8.165e+02,5.574e-04"
"8.165e+02,5.679e-04"
"8.166e+02,5.788e-04"
"8.166e+02,5.900e-04"
"8.166e+02,6.015e-04"
"8.166e+02,6.134e-04"
"8.166e+02,6.257e-04"
"8.167e+02,6.384e-04"
"8.167e+02,6.515e-04"
"8.167e+02,6.650e-04"
"8.167e+02,6.790e-04"
"8.167e+02,6.935e-04"
"8.168e+02,7.084e-04"
"8.168e+02,7.239e-04"
"8.168e+02,7.400e-04"
"8.168e+02,7.566e-04"
"8.168e+02,7.738e-04"
"8.169e+02,7.916e-04"
"8.169e+02,8.102e-04"
"8.169e+02,8.294e-04"
"8.169e+02,8.494e-04"
"8.169e+02,8.702e-04"
"8.170e+02,8.918e-04"
"8.170e+02,9.143e-04"
"8.170e+02,9.377e-04"
"8.170e+02,9.621e-04"
"8.170e+02,9.875e-04"
"8.171e+02,1.014e-03"
"8.171e+02,1.042e-03"
"8.171e+02,1.071e-03"
"8.171e+02,1.101e-03"
"8.171e+02,1.133e-03"
"8.172e+02,1.166e-03"
"8.172e+02,1.201e-03"
"8.172e+02,1.238e-03"
"8.172e+02,1.276e-03"
"8.172e+02,1.317e-03"
"8.173e+02,1.360e-03"
"8.173e+02,1.405e-03"
"8.173e+02,1.452e-03"
"8.173e+02,1.502e-03"
"8.173e+02,1.555e-03"
"8.174e+02,1.612e-03"
"8.174e+02,1.672e-03"
"8.174e+02,1.735e-03"
"8.174e+02,1.803e-03"
"8.174e+02,1.875e-03"
"8.175e+02,1.952e-03"
"8.175e+02,2.034e-03"
"8.175e+02,2.122e-03"
"8.175e+02,2.217e-03"
"8.175e+02,2.319e-03"
"8.176e+02,2.430e-03"
"8.176e+02,2.549e-03"
"8.176e+02,2.678e-03"
"8.176e+02,2.819e-03"
"8.176e+02,2.972e-03"
"8.177e+02,3.140e-03"
"8.177e+02,3.325e-03"
"8.177e+02,3.528e-03"
"8.177e+02,3.754e-03"
"8.177e+02,4.005e-03"
"8.178e+02,4.285e-03"
"8.178e+02,4.600e-03"
"8.178e+02,4.957e-03"
"8.178e+02,5.364e-03"
"8.178e+02,5.830e-03"
"8.179e+02,6.371e-03"
"8.179e+02,7.002e-03"
"8.179e+02,7.749e-03"
"8.179e+02,8.640e-03"
"8.179e+02,9.716e-03"
"8.180e+02,1.103e-02"
"8.180e+02,1.265e-02"
"8.180e+02,1.465e-02"
"8.180e+02,1.714e-02"
"8.180e+02,2.025e-02"
"8.181e+02,2.409e-02"
"8.181e+02,2.879e-02"
"8.181e+02,3.448e-02"
"8.181e+02,4.121e-02"
"8.181e+02,4.901e-02"
"8.182e+02,5.777e-02"
"8.182e+02,6.729e-02"
"8.182e+02,7.722e-02"
"8.182e+02,8.711e-02"
"8.182e+02,9.638e-02"
"8.183e+02,1.045e-01"
"8.183e+02,1.107e-01"
"8.183e+02,1.147e-01"
"8.183e+02,1.161e-01"
"8.183e+02,1.148e-01"
"8.184e+02,1.109e-01"
"8.184e+02,1.048e-01"
"8.184e+02,9.683e-02"
"8.184e+02,8.767e-02"
"8.184e+02,7.790e-02"
"8.185e+02,6.809e-02"
"8.185e+02,5.869e-02"
"8.185e+02,5.006e-02"
"8.185e+02,4.240e-02"
"8.185e+02,3.579e-02"
"8.186e+02,3.025e-02"
"8.186e+02,2.569e-02"
"8.186e+02,2.201e-02"
"8.186e+02,1.907e-02"
"8.186e+02,1.675e-02"
"8.187e+02,1.493e-02"
"8.187e+02,1.351e-02"
"8.187e+02,1.240e-02"
"8.187e+02,1.155e-02"
"8.187e+02,1.090e-02"
"8.188e+02,1.041e-02"
"8.188e+02,1.006e-02"
"8.188e+02,9.823e-03"
"8.188e+02,9.689e-03"
"8.188e+02,9.647e-03"
"8.189e+02,9.692e-03"
"8.189e+02,9.822e-03"
"8.189e+02,1.004e-02"
"8.189e+02,1.034e-02"
"8.189e+02,1.074e-02"
"8.190e+02,1.124e-02"
"8.190e+02,1.187e-02"
"8.190e+02,1.263e-02"
"8.190e+02,1.355e-02"
"8.190e+02,1.468e-02"
"8.191e+02,1.605e-02"
"8.191e+02,1.773e-02"
"8.191e+02,1.980e-02"
"8.191e+02,2.237e-02"
"8.191e+02,2.557e-02"
"8.192e+02,2.957e-02"
"8.192e+02,3.459e-02"
"8.192e+02,4.086e-02"
"8.192e+02,4.864e-02"
"8.192e+02,5.819e-02"
"8.193e+02,6.973e-02"
"8.193e+02,8.338e-02"
"8.193e+02,9.915e-02"
"8.193e+02,1.168e-01"
"8.193e+02,1.360e-01"
"8.194e+02,1.558e-01"
"8.194e+02,1.755e-01"
"8.194e+02,1.938e-01"
"8.194e+02,2.096e-01"
"8.194e+02,2.216e-01"
"8.195e+02,2.290e-01"
"8.195e+02,2.312e-01"
"8.195e+02,2.279e-01"
"8.195e+02,2.195e-01"
"8.195e+02,2.066e-01"
"8.196e+02,1.901e-01"
"8.196e+02,1.714e-01"
"8.196e+02,1.516e-01"
"8.196e+02,1.317e-01"
"8.196e+02,1.127e-01"
"8.197e+02,9.535e-02"
"8.197e+02,7.992e-02"
"8.197e+02,6.662e-02"
"8.197e+02,5.541e-02"
"8.197e+02,4.615e-02"
"8.198e+02,3.862e-02"
"8.198e+02,3.253e-02"
"8.198e+02,2.765e-02"
"8.198e+02,2.373e-02"
"8.198e+02,2.057e-02"
"8.199e+02,1.801e-02"
"8.199e+02,1.591e-02"
"8.199e+02,1.418e-02"
"8.199e+02,1.273e-02"
"8.199e+02,1.151e-02"
"8.200e+02,1.047e-02"
"8.200e+02,9.568e-03"
"8.200e+02,8.787e-03"
"8.200e+02,8.103e-03"
"8.200e+02,7.501e-03"
"8.201e+02,6.967e-03"
"8.201e+02,6.491e-03"
"8.201e+02,6.064e-03"
"8.201e+02,5.681e-03"
"8.201e+02,5.334e-03"
"8.202e+02,5.019e-03"
"8.202e+02,4.733e-03"
"8.202e+02,4.471e-03"
"8.202e+02,4.232e-03"
"8.202e+02,4.012e-03"
"8.203e+02,3.809e-03"
"8.203e+02,3.622e-03"
"8.203e+02,3.449e-03"
"8.203e+02,3.289e-03"
"8.203e+02,3.140e-03"
"8.204e+02,3.001e-03"
"8.204e+02,2.871e-03"
"8.204e+02,2.750e-03"
"8.204e+02,2.637e-03"
"8.204e+02,2.531e-03"
"8.205e+02,2.431e-03"
"8.205e+02,2.338e-03"
"8.205e+02,2.250e-03"
"8.205e+02,2.167e-03"
"8.205e+02,2.088e-03"
"8.206e+02,2.014e-03"
"8.206e+02,1.944e-03"
"8.206e+02,1.878e-03"
"8.206e+02,1.815e-03"
"8.206e+02,1.755e-03"
"8.207e+02,1.698e-03"
"8.207e+02,1.645e-03"
"8.207e+02,1.593e-03"
"8.207e+02,1.544e-03"
"8.207e+02,1.498e-03"
"8.208e+02,1.453e-03"
"8.208e+02,1.411e-03"
"8.208e+02,1.370e-03"
"8.208e+02,1.332e-03"
"8.208e+02,1.295e-03"
"8.209e+02,1.259e-03"
"8.209e+02,1.225e-03"
"8.209e+02,1.192e-03"
"8.209e+02,1.161e-03"
"8.209e+02,1.131e-03"
"8.210e+02,1.102e-03"
"8.210e+02,1.074e-03"
"8.210e+02,1.048e-03"
"8.210e+02,1.022e-03"
"8.210e+02,9.973e-04"
"8.211e+02,9.735e-04"
"8.211e+02,9.506e-04"
"8.211e+02,9.285e-04"
"8.211e+02,9.071e-04"
"8.211e+02,8.865e-04"
"8.212e+02,8.667e-04"
"8.212e+02,8.475e-04"
"8.212e+02,8.289e-04"
"8.212e+02,8.110e-04"
"8.212e+02,7.936e-04"
"8.213e+02,7.769e-04"
"8.213e+02,7.606e-04"
"8.213e+02,7.449e-04"
"8.213e+02,7.297e-04"
"8.213e+02,7.149e-04"
"8.214e+02,7.006e-04"
"8.214e+02,6.868e-04"
"8.214e+02,6.733e-04"
"8.214e+02,6.603e-04"
"8.214e+02,6.476e-04"
"8.215e+02,6.353e-04"
"8.215e+02,6.234e-04"
"8.215e+02,6.118e-04"
"8.215e+02,6.005e-04"
"8.215e+02,5.895e-04"
"8.216e+02,5.789e-04"
"8.216e+02,5.685e-04"
"8.216e+02,5.584e-04"
"8.216e+02,5.486e-04"
"8.216e+02,5.391e-04"
"8.217e+02,5.298e-04"
"8.217e+02,5.208e-04"
"8.217e+02,5.119e-04"
"8.217e+02,5.034e-04"
"8.217e+02,4.950e-04"
"8.218e+02,4.868e-04"
"8.218e+02,4.789e-04"
"8.218e+02,4.711e-04"
"8.218e+02,4.636e-04"
"8.218e+02,4.562e-04"
"8.219e+02,4.490e-04"
"8.219e+02,4.419e-04"
"8.219e+02,4.351e-04"
"8.219e+02,4.284e-04"
"8.219e+02,4.218e-04"
"8.220e+02,4.154e-04"
"8.220e+02,4.092e-04"
"8.220e+02,4.030e-04"
"8.220e+02,3.970e-04"
"8.220e+02,3.911e-04"
"8.221e+02,3.853e-04"
"8.221e+02,3.795e-04"
"8.221e+02,3.737e-04"
"8.221e+02,3.678e-04"
"8.221e+02,3.618e-04"
"8.222e+02,3.556e-04"
"8.222e+02,3.490e-04"
"8.222e+02,3.419e-04"
"8.222e+02,3.344e-04"
"8.222e+02,3.264e-04"
"8.223e+02,3.179e-04"
"8.223e+02,3.091e-04"
"8.223e+02,2.999e-04"
"8.223e+02,2.907e-04"
"8.223e+02,2.817e-04"
"8.224e+02,2.730e-04"
"8.224e+02,2.647e-04"
"8.224e+02,2.572e-04"
"8.224e+02,2.503e-04"
"8.224e+02,2.442e-04"
"8.225e+02,2.388e-04"
"8.225e+02,2.340e-04"
"8.225e+02,2.297e-04"
"8.225e+02,2.259e-04"
"8.225e+02,2.224e-04"
"8.226e+02,2.192e-04"
"8.226e+02,2.161e-04"
"8.226e+02,2.132e-04"
"8.226e+02,2.104e-04"
"8.226e+02,2.077e-04"
"8.227e+02,2.051e-04"
"8.227e+02,2.025e-04"
"8.227e+02,2.000e-04"
"8.227e+02,1.976e-04"
"8.227e+02,1.951e-04"
"8.228e+02,1.928e-04"
"8.228e+02,1.904e-04"
"8.228e+02,1.881e-04"
"8.228e+02,1.859e-04"
"8.228e+02,1.837e-04"
"8.229e+02,1.815e-04"
"8.229e+02,1.794e-04"
"8.229e+02,1.773e-04"
"8.229e+02,1.752e-04"
"8.229e+02,1.732e-04"
"8.230e+02,1.712e-04"
"8.230e+02,1.693e-04"
"8.230e+02,1.673e-04"
"8.230e+02,1.654e-04"
"8.230e+02,1.636e-04"
"8.231e+02,1.618e-04"
"8.231e+02,1.600e-04"
"8.231e+02,1.582e-04"
"8.231e+02,1.565e-04"
"8.231e+02,1.547e-04"
"8.232e+02,1.530e-04"
"8.232e+02,1.513e-04"
"8.232e+02,1.495e-04"
"8.232e+02,1.476e-04"
"8.232e+02,1.456e-04"
"8.233e+02,1.433e-04"
"8.233e+02,1.407e-04"
"8.233e+02,1.375e-04"
"8.233e+02,1.336e-04"
"8.233e+02,1.288e-04"
"8.234e+02,1.230e-04"
"8.234e+02,1.160e-04"
"8.234e+02,1.078e-04"
"8.234e+02,9.850e-05"
"8.234e+02,8.828e-05"
"8.235e+02,7.743e-05"
"8.235e+02,6.631e-05"
"8.235e+02,5.536e-05"
"8.235e+02,4.496e-05"
"8.235e+02,3.547e-05"
"8.236e+02,2.715e-05"
"8.236e+02,2.014e-05"
"8.236e+02,1.445e-05"
"8.236e+02,1.003e-05"
"8.236e+02,6.731e-06"
"8.237e+02,4.360e-06"
"8.237e+02,2.725e-06"
"8.237e+02,1.643e-06"
"8.237e+02,9.547e-07"
"8.237e+02,5.347e-07"
"8.238e+02,2.885e-07"
"8.238e+02,1.499e-07"
"8.238e+02,7.496e-08"
"8.238e+02,3.608e-08"
"8.238e+02,1.672e-08"
"8.239e+02,7.450e-09"
"8.239e+02,3.194e-09"
"8.239e+02,1.317e-09"
"8.239e+02,5.222e-10"
"8.239e+02,1.991e-10"
"8.240e+02,7.297e-11"
"8.240e+02,2.571e-11"
"8.240e+02,8.708e-12"
"8.240e+02,2.834e-12"
"8.240e+02,8.867e-13"
"8.241e+02,2.666e-13"
"8.241e+02,7.701e-14"
"8.241e+02,2.138e-14"
"8.241e+02,5.701e-15"
"8.241e+02,1.461e-15"
"8.242e+02,3.596e-16"
"8.242e+02,8.504e-17"
"8.242e+02,1.932e-17"
"8.242e+02,4.216e-18"
"8.242e+02,8.837e-19"
"8.243e+02,1.779e-19"
"8.243e+02,3.441e-20"
"8.243e+02,6.391e-21"
"8.243e+02,1.140e-21"
"8.243e+02,1.954e-22"
"8.244e+02,3.215e-23"
"8.244e+02,5.081e-24"
"8.244e+02,7.711e-25"
"8.244e+02,1.124e-25"
"8.244e+02,1.573e-26"
"8.245e+02,2.115e-27"
"8.245e+02,2.730e-28"
"8.245e+02,3.383e-29"
"8.245e+02,4.027e-30"
"8.245e+02,4.603e-31"
"8.246e+02,5.052e-32"
"8.246e+02,5.325e-33"
"8.246e+02,5.388e-34"
"8.246e+02,5.236e-35"
"8.246e+02,4.885e-36"
"8.247e+02,4.377e-37"
"8.247e+02,3.765e-38"
"8.247e+02,3.110e-39"
"8.247e+02,2.466e-40"
"8.247e+02,1.878e-41"
"8.248e+02,1.373e-42"
"8.248e+02,9.639e-44"
"8.248e+02,6.497e-45"
"8.248e+02,4.205e-46"
"8.248e+02,2.613e-47"
"8.249e+02,1.559e-48"
"8.249e+02,8.927e-50"
"8.249e+02,4.909e-51"
"8.249e+02,2.592e-52"
"8.249e+02,1.314e-53"
"8.250e+02,6.395e-55"
"8.250e+02,2.988e-56"
"8.250e+02,1.341e-57"
"8.250e+02,5.775e-59"
"8.250e+02,2.388e-60"
"8.251e+02,9.482e-62"
"8.251e+02,3.614e-63"
"8.251e+02,1.323e-64"
"8.251e+02,4.647e-66"
"8.251e+02,1.568e-67"
"8.252e+02,5.077e-69"
"8.252e+02,1.578e-70"
"8.252e+02,4.711e-72"
"8.252e+02,1.350e-73"
"8.252e+02,3.715e-75"
"8.253e+02,9.812e-77"
"8.253e+02,2.488e-78"
"8.253e+02,6.058e-80"
"8.253e+02,1.416e-81"
"8.253e+02,3.177e-83"
"8.254e+02,6.845e-85"
"8.254e+02,1.416e-86"
"8.254e+02,2.811e-88"
"8.254e+02,5.358e-90"
"8.254e+02,9.805e-92"
"8.255e+02,1.723e-93"
"8.255e+02,2.906e-95"
"8.255e+02,4.705e-97"
"8.255e+02,7.314e-99"
"8.255e+02 1.092e-100"
"8.256e+02 1.564e-102"
"8.256e+02 2.151e-104"
"8.256e+02 2.841e-106"
"8.256e+02 3.602e-108"
"8.256e+02 4.384e-110"
"8.257e+02 5.122e-112"
"8.257e+02 5.745e-114"
"8.257e+02 6.187e-116"
"8.257e+02 6.396e-118"
"8.257e+02 6.348e-120"
"8.258e+02 6.049e-122"
"8.258e+02 5.533e-124"
"8.258e+02 4.859e-126"
"8.258e+02 4.096e-128"
"8.258e+02 3.315e-130"
"8.259e+02 2.576e-132"
"8.259e+02 1.922e-134"
"8.259e+02 1.376e-136"
"8.259e+02 9.460e-139"
"8.259e+02 6.244e-141"
"8.260e+02 3.956e-143"
"8.260e+02 2.406e-145"
"8.260e+02 1.405e-147"
"8.260e+02 7.877e-150"
"8.260e+02 4.239e-152"
"8.261e+02 2.190e-154"
"8.261e+02 1.086e-156"
"8.261e+02 5.173e-159"
"8.261e+02 2.365e-161"
"8.261e+02 1.038e-163"
"8.262e+02 4.372e-166"
"8.262e+02 1.768e-168"
"8.262e+02 6.866e-171"
"8.262e+02 2.559e-173"
"8.262e+02 9.158e-176"
"8.263e+02 3.146e-178"
"8.263e+02 1.038e-180"
"8.263e+02 3.285e-183"
"8.263e+02 9.986e-186"
"8.263e+02 2.914e-188"
"8.264e+02 8.163e-191"
"8.264e+02 2.195e-193"
"8.264e+02 5.667e-196"
"8.264e+02 1.405e-198"
"8.264e+02 3.342e-201"
"8.265e+02 7.634e-204"
"8.265e+02 1.674e-206"
"8.265e+02 3.524e-209"
"8.265e+02 7.122e-212"
"8.265e+02 1.382e-214"
"8.266e+02 2.574e-217"
"8.266e+02 4.602e-220"
"8.266e+02 7.900e-223"
"8.266e+02 1.302e-225"
"8.266e+02 2.059e-228"
"8.267e+02 3.128e-231"
"8.267e+02 4.560e-234"
"8.267e+02 6.383e-237"
"8.267e+02 8.578e-240"
"8.267e+02 1.106e-242"
"8.268e+02 1.370e-245"
"8.268e+02 1.629e-248"
"8.268e+02 1.859e-251"
"8.268e+02 2.037e-254"
"8.268e+02 2.143e-257"
"8.269e+02 2.164e-260"
"8.269e+02 2.098e-263"
"8.269e+02 1.952e-266"
"8.269e+02 1.744e-269"
"8.269e+02 1.496e-272"
"8.270e+02 1.232e-275"
"8.270e+02 9.737e-279"
"8.270e+02 7.389e-282"
"8.270e+02 5.383e-285"
"8.270e+02 3.764e-288"
"8.271e+02 2.527e-291"
"8.271e+02 1.629e-294"
"8.271e+02 1.008e-297"
"8.271e+02 5.988e-301"
"8.271e+02 3.415e-304"
"8.272e+02 1.869e-307"
"8.272e+02 9.824e-311"
"8.272e+02 4.957e-314"
"8.272e+02 2.401e-317"
"8.272e+02 1.117e-320"
"8.273e+02 4.941e-324"
"8.273e+02,0.000e+00"
"8.273e+02,0.000e+00"
"8.273e+02,0.000e+00"
"8.273e+02,0.000e+00"
"8.274e+02,0.000e+00"
"8.274e+02,0.000e+00"
"8.274e+02,0.000e+00"
"8.274e+02,0.000e+00"
"8.274e+02,0.000e+00"
"8.275e+02,0.000e+00"
"8.275e+02,0.000e+00"
"8.275e+02,0.000e+00"
"8.275e+02,0.000e+00"
"8.275e+02,0.000e+00"
"8.276e+02,0.000e+00"
"8.276e+02,0.000e+00"
"8.276e+02,0.000e+00"
"8.276e+02,0.000e+00"
"8.276e+02,0.000e+00"
"8.277e+02,0.000e+00"
"8.277e+02,0.000e+00"
